Wall time,Step,Value
1744738931.5455558,203520,49.54999923706055
1744738931.840348,203776,49.54999923706055
1744738932.7181897,204544,49.36000061035156
1744738933.8485534,205568,49.45000076293945
1744738934.6997402,206336,49.20000076293945
1744738935.2683246,206848,49.09000015258789
1744738935.549543,207104,48.970001220703125
1744738935.8250566,207360,48.849998474121094
1744738937.5122292,208896,47.93000030517578
1744738937.7944055,209152,47.68000030517578
1744738939.5036657,210432,47.779998779296875
1744738940.6375473,211456,47.709999084472656
1744738941.5306995,212224,47.95000076293945
1744738942.6833038,213248,48.689998626708984
1744738943.8644032,214272,48.45000076293945
1744738944.4221988,214784,48.400001525878906
1744738945.8463259,216064,47.41999816894531
1744738946.71837,216832,47.0099983215332
1744738953.2004144,222208,47.2400016784668
1744738953.784641,222720,47.7400016784668
1744738954.0701027,222976,47.58000183105469
1744738955.202305,224000,46.97999954223633
1744738955.7704933,224512,47.08000183105469
1744738956.8819063,225536,46.34000015258789
1744738957.463537,226048,45.40999984741211
1744738958.0079737,226560,45.470001220703125
1744738959.7045975,228096,45.81999969482422
1744738961.4032605,229632,45.59000015258789
1744738962.780322,230656,46.279998779296875
1744738964.741409,232448,46.529998779296875
1744738965.0144663,232704,46.619998931884766
1744738965.299237,232960,46.310001373291016
1744738965.5715077,233216,46.29999923706055
1744738967.0045536,234496,46.29999923706055
1744738967.6535704,235008,46.66999816894531
1744738968.575477,235776,46.7599983215332
1744738968.8655596,236032,46.59000015258789
1744738969.151427,236288,46.459999084472656
1744738969.4320333,236544,45.900001525878906
1744738971.7062397,238592,45.369998931884766
1744738971.9863813,238848,45.27000045776367
1744738972.8304732,239616,44.77000045776367
1744738975.0536628,241408,44.52000045776367
1744738975.9136543,242176,44.630001068115234
1744738978.4878876,244480,44.27000045776367
1744738979.0554037,244992,44.75
1744738979.338038,245248,45.0099983215332
1744738979.6202464,245504,45.06999969482422
1744738980.4995718,246272,44.599998474121094
1744738980.777127,246528,44.58000183105469
1744738981.9075553,247552,44.060001373291016
1744738983.3333933,248832,44.70000076293945
1744738983.6048021,249088,44.5
1744738984.924455,250112,43.810001373291016
1744738985.185312,250368,44.09000015258789
1744738985.483222,250624,44.25
1744738985.769418,250880,44.59000015258789
1744738986.9892118,251904,44.83000183105469
1744738987.285471,252160,44.7599983215332
1744738988.1446729,252928,43.88999938964844
1744738988.4266412,253184,44.099998474121094
1744738990.6502461,255232,44.31999969482422
1744738991.7614956,256256,44.15999984741211
1744738992.3280258,256768,44.709999084472656
1744738992.897813,257280,43.93000030517578
1744738993.1730785,257536,44.09000015258789
1744738995.2694814,259328,43.25
1744738995.5756123,259584,42.52000045776367
1744738995.887771,259840,42.470001220703125
1744738996.9954727,260608,42.369998931884766
1744738999.2381995,262656,42.040000915527344
1744738999.8023627,263168,41.209999084472656
1744739000.9273117,264192,41.15999984741211
1744739001.2063518,264448,41.27000045776367
1744739002.0562336,265216,41.470001220703125
1744739002.6232128,265728,41.52000045776367
1744739004.584479,267520,40.4900016784668
1744739007.9574685,270336,40.560001373291016
1744739008.5262966,270848,40.2400016784668
1744739010.2212434,272384,40.40999984741211
1744739010.5006487,272640,40.15999984741211
1744739011.0708861,273152,40.79999923706055
1744739011.639434,273664,40.189998626708984
1744739012.8187964,274688,40.88999938964844
1744739014.0126653,275712,40.959999084472656
1744739014.6066446,276224,39.88999938964844
1744739016.1429777,277504,40.84000015258789
1744739016.4183843,277760,41.279998779296875
1744739016.6974962,278016,40.66999816894531
1744739019.2523677,280064,40.439998626708984
1744739020.9530919,281600,39.02000045776367
1744739022.1025329,282624,38.439998626708984
1744739022.3927402,282880,38.38999938964844
1744739022.6783605,283136,38.58000183105469
1744739025.1863363,285440,37.38999938964844
1744739025.7854214,285952,37.439998626708984
1744739026.803014,286720,37.709999084472656
1744739028.7232032,288256,38.34000015258789
1744739028.9995298,288512,38.13999938964844
1744739031.1555862,290304,37.33000183105469
1744739031.7715983,290816,36.06999969482422
1744739037.4717267,295936,36.4900016784668
1744739037.7473845,296192,35.9900016784668
1744739038.0245965,296448,35.9900016784668
1744739038.8772976,297216,36.439998626708984
1744739039.1653023,297472,36.0
1744739039.4421065,297728,36.4900016784668
1744739044.7064612,302336,33.9900016784668
1744739045.582214,303104,33.77000045776367
1744739046.1537788,303616,33.97999954223633
1744739048.1098032,305408,33.88999938964844
1744739048.3872676,305664,33.91999816894531
1744739050.1946368,307200,34.0099983215332
1744739050.7600596,307712,33.880001068115234
1744739052.291429,308992,32.540000915527344
1744739052.9053416,309504,33.619998931884766
1744739053.6855347,310016,33.470001220703125
1744739054.8265808,311040,32.83000183105469
1744739057.7902117,313600,32.95000076293945
1744739060.2108412,315648,32.040000915527344
1744739060.4875755,315904,31.770000457763672
1744739060.7629938,316160,32.38999938964844
1744739061.3197992,316672,32.560001373291016
1744739062.1652136,317440,32.869998931884766
1744739063.5665746,318720,33.34000015258789
1744739064.5165825,319488,32.95000076293945
1744739066.416577,321024,32.459999084472656
1744739066.9923022,321536,32.61000061035156
1744739067.555553,322048,32.560001373291016
1744739067.8395753,322304,32.43000030517578
1744739068.6719422,323072,32.65999984741211
1744739069.241378,323584,32.09000015258789
1744739070.0911396,324352,31.65999984741211
1744739072.3211746,326400,31.049999237060547
1744739074.331538,328192,31.1200008392334
1744739076.090424,329728,33.34000015258789
1744739077.443454,330752,33.310001373291016
1744739077.719527,331008,32.84000015258789
1744739077.9954548,331264,32.63999938964844
1744739078.282864,331520,32.5
1744739079.9502468,333056,29.25
1744739080.8046076,333824,28.530000686645508
1744739083.126351,335616,29.75
1744739083.7665324,336128,29.780000686645508
1744739084.721591,336896,30.719999313354492
1744739085.011746,337152,30.719999313354492
1744739085.8852956,337920,30.43000030517578
1744739087.6453145,339456,31.420000076293945
1744739088.2803469,339968,31.549999237060547
1744739089.3906083,340736,31.360000610351562
1744739090.2388878,341504,30.34000015258789
1744739090.5205653,341760,30.6299991607666
1744739091.0819664,342272,30.290000915527344
1744739091.3503494,342528,29.93000030517578
1744739093.027298,344064,29.010000228881836
1744739096.4494426,347136,31.059999465942383
1744739099.6019988,349952,30.3799991607666
1744739100.9396641,350976,29.440000534057617
1744739103.0192683,352768,29.270000457763672
1744739103.5692797,353280,28.299999237060547
1744739104.9693851,354560,30.950000762939453
1744739105.2714827,354816,31.200000762939453
1744739106.1535492,355584,30.3799991607666
1744739106.4286335,355840,30.520000457763672
1744739106.996566,356352,31.190000534057617
1744739107.307637,356608,31.530000686645508
1744739108.1495304,357376,29.719999313354492
1744739113.0385182,361728,29.489999771118164
1744739113.313329,361984,29.09000015258789
1744739113.5929494,362240,28.850000381469727
1744739115.009702,363520,28.18000030517578
1744739115.8866997,364288,27.110000610351562
1744739117.0212781,365312,28.1299991607666
1744739117.3070042,365568,28.350000381469727
1744739117.594385,365824,28.270000457763672
1744739118.7224429,366848,27.709999084472656
1744739118.9985313,367104,27.790000915527344
1744739119.8335483,367872,26.899999618530273
1744739120.9345157,368896,27.18000030517578
1744739121.490538,369408,27.959999084472656
1744739125.392624,372736,28.420000076293945
1744739125.6964393,372992,27.190000534057617
1744739128.22865,375296,28.3700008392334
1744739128.50613,375552,28.1299991607666
1744739131.5534673,378368,28.600000381469727
1744739133.9356058,380416,28.5
1744739134.223212,380672,28.350000381469727
1744739135.0583904,381440,28.350000381469727
1744739135.62967,381952,28.690000534057617
1744739135.9385698,382208,28.850000381469727
1744739138.1844022,384256,28.299999237060547
1744739138.4652252,384512,27.790000915527344
1744739138.7465432,384768,28.100000381469727
1744739139.861337,385792,27.450000762939453
1744739140.4520953,386304,27.700000762939453
1744739141.0306704,386816,26.790000915527344
1744739143.5034344,388864,28.739999771118164
1744739145.1296988,390144,29.100000381469727
1744739145.4034977,390400,29.809999465942383
1744739146.3044891,391168,28.729999542236328
1744739148.2916968,392960,26.84000015258789
1744739151.6852741,396032,28.729999542236328
1744739153.095374,397312,27.290000915527344
1744739153.4006143,397568,27.600000381469727
1744739153.9681678,398080,27.329999923706055
1744739154.2496965,398336,27.510000228881836
1744739155.9475932,399872,29.360000610351562
1744739158.1524882,401664,27.59000015258789
1744739158.4176536,401920,27.420000076293945
1744739161.0073225,404224,26.43000030517578
1744739162.1218197,405248,25.770000457763672
1744739162.6826677,405760,25.06999969482422
1744739163.7904453,406784,24.65999984741211
1744739166.3867927,409088,24.229999542236328
1744739168.6814823,410880,24.799999237060547
1744739168.9703498,411136,25.139999389648438
1744739170.392711,412416,25.43000030517578
1744739172.8954198,414464,25.510000228881836
1744739173.5230265,414976,24.68000030517578
1744739175.5176044,416768,23.84000015258789
1744739175.8012588,417024,23.959999084472656
1744739176.9553936,418048,24.06999969482422
1744739178.3860397,419328,24.209999084472656
1744739179.3819573,420096,23.969999313354492
1744739179.9585059,420608,24.260000228881836
1744739180.8181784,421376,24.309999465942383
1744739181.6826577,422144,24.3700008392334
1744739182.8516083,423168,24.829999923706055
1744739185.259766,425216,24.920000076293945
1744739187.540085,427264,24.309999465942383
1744739188.122668,427776,24.90999984741211
1744739188.725451,428288,24.290000915527344
1744739189.625331,429056,23.920000076293945
1744739189.9292848,429312,24.549999237060547
1744739191.8296602,430848,25.209999084472656
1744739192.1401517,431104,25.09000015258789
1744739194.3943624,433152,24.170000076293945
1744739195.2933002,433920,24.100000381469727
1744739195.569872,434176,24.25
1744739195.856066,434432,24.1299991607666
1744739196.1355426,434688,23.579999923706055
1744739196.6905928,435200,23.43000030517578
1744739197.546891,435968,23.850000381469727
1744739199.5233755,437760,24.530000686645508
1744739199.8035805,438016,23.90999984741211
1744739201.8611848,439808,24.139999389648438
1744739202.257258,440064,24.760000228881836
1744739202.507261,440320,24.309999465942383
1744739205.108523,442624,23.950000762939453
1744739206.3262029,443648,24.530000686645508
1744739206.9047496,444160,24.350000381469727
1744739207.1934378,444416,24.09000015258789
1744739207.7509835,444928,23.75
1744739209.146865,446208,24.030000686645508
1744739209.4231565,446464,24.469999313354492
1744739209.9673016,446976,24.950000762939453
1744739210.2648506,447232,24.579999923706055
1744739210.570114,447488,25.190000534057617
1744739211.9882739,448768,23.65999984741211
1744739216.420298,452352,23.190000534057617
1744739219.033523,454656,24.549999237060547
1744739220.7516778,456192,23.649999618530273
1744739222.858223,457984,23.90999984741211
1744739223.1374981,458240,24.610000610351562
1744739226.0422566,460544,24.020000457763672
1744739228.2292476,462336,23.780000686645508
1744739230.769026,464384,23.329999923706055
1744739231.0592046,464640,23.770000457763672
1744739231.8974245,465408,23.719999313354492
1744739234.0226092,467200,24.3799991607666
1744739234.5753436,467712,24.510000228881836
1744739235.687349,468736,24.90999984741211
1744739238.66648,471296,24.260000228881836
1744739238.9464178,471552,24.100000381469727
1744739239.8245664,472320,23.579999923706055
1744739241.28907,473600,23.139999389648438
1744739242.4768572,474624,23.520000457763672
1744739246.2806458,477952,24.110000610351562
1744739246.85632,478464,24.06999969482422
1744739247.1503794,478720,23.790000915527344
1744739249.024914,480256,23.329999923706055
1744739249.3543537,480512,23.649999618530273
1744739249.6962128,480768,24.049999237060547
1744739250.3427072,481280,23.8700008392334
1744739251.1075566,481792,23.360000610351562
1744739254.9105055,484864,22.510000228881836
1744739257.6966102,487168,22.729999542236328
1744739258.8794012,488192,23.209999084472656
1744739260.3789253,489472,22.280000686645508
1744739260.6763415,489728,22.56999969482422
1744739262.2831619,491008,23.780000686645508
1744739264.011853,492544,23.06999969482422
1744739264.301373,492800,22.40999984741211
1744739266.2454755,494336,22.540000915527344
1744739267.4446456,495360,23.239999771118164
1744739268.0962634,495872,23.34000015258789
1744739268.687553,496384,22.610000610351562
1744739270.4906328,497920,23.190000534057617
1744739271.3884249,498688,23.350000381469727
1744739271.9936552,499200,23.190000534057617
1744739272.8732142,499968,22.309999465942383
1744739273.8067148,500736,22.459999084472656
1744739274.6347597,501504,22.84000015258789
1744739443.3029394,502016,22.90999984741211
1744739445.473213,503808,23.299999237060547
1744739446.0604582,504320,23.479999542236328
1744739449.4572487,507392,22.020000457763672
1744739449.744528,507648,22.170000076293945
1744739450.037296,507904,22.459999084472656
1744739454.033257,511488,22.09000015258789
1744739455.415314,512512,22.65999984741211
1744739456.55198,513536,22.469999313354492
1744739457.6876776,514560,22.989999771118164
1744739457.96825,514816,23.020000457763672
1744739458.8512948,515584,23.1200008392334
1744739459.406614,516096,23.309999465942383
1744739459.9832337,516608,23.639999389648438
1744739462.3595378,518656,21.700000762939453
1744739462.9254422,519168,22.010000228881836
1744739463.8068333,519936,22.579999923706055
1744739464.6603298,520704,22.8700008392334
1744739465.5085306,521472,22.469999313354492
1744739466.2912614,521984,22.270000457763672
1744739467.1604514,522752,22.079999923706055
1744739468.0412815,523520,22.899999618530273
1744739468.3328762,523776,22.799999237060547
1744739472.5783634,527616,22.600000381469727
1744739474.5672073,529408,22.639999389648438
1744739476.1073942,530688,23.200000762939453
1744739476.4115002,530944,23.100000381469727
1744739476.7182975,531200,23.040000915527344
1744739477.3175652,531712,22.239999771118164
1744739477.7886605,531968,22.700000762939453
1744739478.3302193,532480,22.600000381469727
1744739478.8923814,532992,22.290000915527344
1744739479.7512379,533760,23.110000610351562
1744739480.0304115,534016,23.3700008392334
1744739481.1743152,535040,22.850000381469727
1744739482.6322591,536320,22.100000381469727
1744739483.196633,536832,22.389999389648438
1744739485.2303047,538624,21.65999984741211
1744739485.794526,539136,21.59000015258789
1744739486.086865,539392,22.0
1744739487.0002735,540160,21.940000534057617
1744739487.5856853,540672,22.3799991607666
1744739488.7024267,541696,22.469999313354492
1744739489.631694,542464,22.530000686645508
1744739490.2114453,542976,22.290000915527344
1744739490.8246446,543488,22.790000915527344
1744739491.1468415,543744,22.649999618530273
1744739494.1469226,546304,21.889999389648438
1744739494.4306493,546560,21.8700008392334
1744739495.5910883,547584,21.700000762939453
1744739496.445466,548352,21.280000686645508
1744739497.2802808,549120,22.110000610351562
1744739497.5668683,549376,22.049999237060547
1744739497.8394723,549632,22.260000228881836
1744739498.4855297,550144,22.079999923706055
1744739498.8085227,550400,22.329999923706055
1744739499.439342,550912,23.09000015258789
1744739501.1053197,552192,23.3799991607666
1744739501.3862545,552448,23.399999618530273
1744739503.4497113,554240,22.579999923706055
1744739503.7594764,554496,22.6200008392334
1744739504.900306,555520,21.540000915527344
1744739505.4683251,556032,21.479999542236328
1744739506.038469,556544,21.34000015258789
1744739507.2348318,557568,21.75
1744739510.2292085,560128,22.280000686645508
1744739510.8366935,560640,22.299999237060547
1744739511.4272733,561152,22.0
1744739511.7246795,561408,21.809999465942383
1744739512.9966176,562432,21.809999465942383
1744739513.6327333,562944,21.850000381469727
1744739513.9182053,563200,21.81999969482422
1744739516.2811832,565248,22.219999313354492
1744739517.4133747,566272,21.299999237060547
1744739518.2934577,567040,21.510000228881836
1744739521.5777092,569856,22.440000534057617
1744739522.7832212,570880,22.360000610351562
1744739523.371051,571392,22.15999984741211
1744739524.3943121,572160,22.010000228881836
1744739524.9713817,572672,22.1200008392334
1744739525.2629097,572928,22.239999771118164
1744739525.847637,573440,21.6299991607666
1744739526.1232445,573696,21.81999969482422
1744739526.403172,573952,21.850000381469727
1744739526.6824865,574208,21.709999084472656
1744739527.2494767,574720,22.299999237060547
1744739527.8183668,575232,22.020000457763672
1744739528.0946152,575488,22.020000457763672
1744739529.2423713,576512,22.299999237060547
1744739529.528366,576768,22.079999923706055
1744739530.0884833,577280,21.639999389648438
1744739530.9422643,578048,21.940000534057617
1744739532.386725,579328,21.950000762939453
1744739535.9762723,582400,21.56999969482422
1744739537.0886366,583424,21.739999771118164
1744739537.955558,584192,21.3799991607666
1744739539.922497,585984,21.40999984741211
1744739540.7643223,586752,22.040000915527344
1744739542.4707992,588288,22.1299991607666
1744739542.762624,588544,21.989999771118164
1744739543.3364835,589056,22.229999542236328
1744739544.1871035,589824,21.399999618530273
1744739545.0331502,590592,21.610000610351562
1744739545.3233316,590848,21.829999923706055
1744739545.605529,591104,22.059999465942383
1744739548.535676,593664,21.540000915527344
1744739548.8281987,593920,22.010000228881836
1744739549.1125782,594176,21.950000762939453
1744739549.6821384,594688,21.809999465942383
1744739551.1824315,595968,22.479999542236328
1744739553.2812374,597760,21.549999237060547
1744739553.578885,598016,21.149999618530273
1744739553.8864524,598272,21.600000381469727
1744739554.207197,598528,21.75
1744739556.5383084,600576,22.389999389648438
1744739559.4353838,602880,22.65999984741211
1744739560.9956844,604160,21.5
1744739563.4988933,606208,21.760000228881836
1744739563.826651,606464,21.799999237060547
1744739564.7960522,607232,22.690000534057617
1744739568.2375562,610048,21.889999389648438
1744739569.159646,610816,21.600000381469727
1744739570.0765069,611584,21.079999923706055
1744739570.543332,611840,20.790000915527344
1744739570.8101134,612096,21.200000762939453
1744739571.4529328,612608,22.149999618530273
1744739574.0582573,614656,21.8700008392334
1744739574.7432804,615168,21.290000915527344
1744739575.4242811,615680,21.299999237060547
1744739576.0882623,616192,21.1299991607666
1744739579.3105826,618752,22.149999618530273
1744739581.9683738,620800,21.610000610351562
1744739582.2730808,621056,21.469999313354492
1744739583.93567,622336,22.149999618530273
1744739585.8137643,623872,22.8700008392334
1744739588.320284,625920,21.639999389648438
1744739590.1529303,627456,20.940000534057617
1744739590.470227,627712,21.030000686645508
1744739590.8733916,627968,21.31999969482422
1744739591.212239,628224,21.299999237060547
1744739591.8734727,628736,21.670000076293945
1744739593.3772845,630016,23.110000610351562
1744739599.0422666,634880,20.59000015258789
1744739599.604554,635392,20.520000457763672
1744739600.8062086,636416,20.75
1744739601.1423018,636672,20.90999984741211
1744739604.248428,639232,22.25
1744739604.8118222,639744,21.6200008392334
1744739605.6965523,640512,21.450000762939453
1744739605.9874678,640768,21.549999237060547
1744739606.301805,641024,21.450000762939453
1744739609.4299626,643584,22.010000228881836
1744739609.7192366,643840,22.079999923706055
1744739610.2965887,644352,21.479999542236328
1744739610.5986903,644608,21.6299991607666
1744739611.280568,645120,20.959999084472656
1744739612.5074263,646144,20.469999313354492
1744739613.1632078,646656,21.110000610351562
1744739614.1513844,647424,21.329999923706055
1744739614.7755427,647936,21.3799991607666
1744739615.3745794,648448,21.649999618530273
1744739615.9688385,648960,21.540000915527344
1744739618.6793263,651264,21.68000030517578
1744739619.9352999,652288,21.93000030517578
1744739621.2394414,653312,21.399999618530273
1744739621.8362699,653824,21.190000534057617
1744739622.7169282,654592,21.639999389648438
1744739623.5625246,655360,21.670000076293945
1744739625.306867,656896,22.170000076293945
1744739625.594433,657152,21.959999084472656
1744739626.7482736,658176,21.450000762939453
1744739627.6356342,658944,21.3799991607666
1744739628.4936686,659712,21.760000228881836
1744739629.079651,660224,22.079999923706055
1744739630.5204327,661504,21.739999771118164
1744739631.8494194,662528,20.989999771118164
1744739632.713726,663296,21.309999465942383
1744739633.0230222,663552,21.170000076293945
1744739633.3155646,663808,21.600000381469727
1744739633.598468,664064,22.1299991607666
1744739634.4894252,664832,22.850000381469727
1744739635.6166053,665856,22.530000686645508
1744739637.2972732,667392,22.239999771118164
1744739637.5753665,667648,21.940000534057617
1744739638.427872,668416,22.200000762939453
1744739640.8106103,670464,22.18000030517578
1744739642.3554285,671744,21.34000015258789
1744739643.377677,672512,21.239999771118164
1744739644.3151908,673280,20.889999389648438
1744739644.6194444,673536,20.770000457763672
1744739645.286237,674048,21.190000534057617
1744739646.2276123,674816,21.06999969482422
1744739646.529408,675072,21.079999923706055
1744739647.1055036,675584,21.1200008392334
1744739648.821513,677120,21.5
1744739649.672242,677888,20.969999313354492
1744739650.540447,678656,20.93000030517578
1744739650.8647068,678912,21.010000228881836
1744739652.0005684,679936,21.479999542236328
1744739653.7182531,681472,22.270000457763672
1744739657.4884942,684800,20.93000030517578
1744739658.589525,685824,21.1200008392334
1744739659.1733458,686336,21.030000686645508
1744739660.7656198,687616,21.68000030517578
1744739662.2984035,688896,21.209999084472656
1744739663.612355,689920,20.860000610351562
1744739665.0876477,691200,21.8799991607666
1744739666.3398104,692224,21.110000610351562
1744739667.5148387,693248,20.8799991607666
1744739668.3803592,694016,20.920000076293945
1744739672.8397136,697856,21.6299991607666
1744739675.8132405,700416,21.239999771118164
1744739676.0915654,700672,21.1200008392334
1744739676.371544,700928,20.989999771118164
1744739677.2443533,701696,22.3799991607666
1744739679.2374947,703232,23.229999542236328
1744739681.0264893,704768,21.809999465942383
1744739681.3196368,705024,21.979999542236328
1744739681.6383848,705280,21.940000534057617
1744739681.930316,705536,21.829999923706055
1744739682.211329,705792,21.59000015258789
